,Title,Organization,Skills,Ratings,Review counts,Metadata
545,Gemini in Google Drive,Google Cloud," Prompt Engineering, Google Workspace, Generative AI, File Management, Document Management",0,0,Beginner · Course · 1 - 4 Weeks
546,Cyber Security Management and Leadership,Macquarie University," Cyber Governance, Incident Response, Computer Security Incident Management, Cyber Security Strategy, Cyber Risk, Risk Management, Cyber Threat Intelligence, Cybersecurity, Cyber Security Policies, Cyber Attacks, Governance, Cyber Security Assessment, Threat Management, ISO/IEC 27001, Leadership and Management, Threat Detection, Leadership, Compliance Management, NIST 800-53, Resilience",0,0,Beginner · Course · 1 - 3 Months
547,Continuous Delivery & DevOps ,University of Virginia," Continuous Delivery, DevOps, Continuous Deployment, CI/CD, Continuous Integration, Continuous Improvement Process, Quality Improvement, Process Improvement, Team Performance Management, IT Infrastructure, Test Automation, Team Oriented, Unit Testing, Information Technology Operations, System Testing, Software Testing",0,0,Beginner · Course · 1 - 4 Weeks
548,OWASP Top 10 - 2021,Infosec," Open Web Application Security Project (OWASP), Authentications, Vulnerability Assessments, Application Security, Vulnerability Management, Event Monitoring, Secure Coding, Data Integrity, Continuous Monitoring, Security Controls, Security Testing, Cybersecurity, Patch Management, Authorization (Computing), Cryptography, System Configuration, Encryption, Software Design, SQL",0,0,Intermediate · Specialization · 3 - 6 Months
549,Embedded Interface Design,University of Colorado Boulder," User Research, User Experience Design, User Experience, User Interface and User Experience (UI/UX) Design, Usability, Verification And Validation, UI/UX Research, Persona (User Experience), Internet Of Things, Usability Testing, Cloud Computing Architecture, API Design, Amazon Web Services, Network Protocols, Human Computer Interaction, Embedded Systems, Prototyping, User Interface (UI) Design, Middleware, Software Development",0,0,Intermediate · Specialization · 3 - 6 Months
550,???????????????? ??? ???? (?????? ?????? ? Python),University of Michigan," Programming Principles, Computer Programming, Python Programming, Software Installation, Computational Thinking, Development Environment",0,0,Mixed · Course · 1 - 3 Months
551,Introduction to Computer Information Systems,"University of California, Irvine"," Systems Development, Systems Development Life Cycle, Agile Methodology, Productivity Software, Network Security, Computer Hardware, Hardware Architecture, Computer Systems, Data Security, Systems Design, Risk Management, System Design and Implementation, Information Technology, Software Development Methodologies, Data Ethics, Cybersecurity, System Software, General Networking, Productivity, Safety and Security",0,0,Beginner · Specialization · 1 - 3 Months
552,Microsoft Azure for AI and Machine Learning,Microsoft," MLOps (Machine Learning Operations), Microsoft Azure, Artificial Intelligence and Machine Learning (AI/ML), Application Deployment, Data Pipelines, Network Troubleshooting, Cloud Computing, Cloud Security, Software Versioning, CI/CD, Continuous Monitoring, Data Storage, Scalability, Data Quality, Data Transformation",0,0,Intermediate · Course · 1 - 3 Months
553,Introduction to Generative AI,Duke University," Prompt Engineering, Generative AI, ChatGPT, OpenAI, Large Language Modeling, Artificial Intelligence, Data Ethics, Natural Language Processing, GitHub, Python Programming, Machine Learning, Application Programming Interface (API)",0,0,Beginner · Course · 1 - 4 Weeks
554,Computer Networks and Network Security,IBM," Networking Hardware, TCP/IP, Network Security, Network Protocols, Endpoint Detection and Response, Network Routing, Cybersecurity, Local Area Networks, Dynamic Host Configuration Protocol (DHCP), Firewall, General Networking, Information Systems Security, Intrusion Detection and Prevention, Endpoint Security, Network Infrastructure, Network Planning And Design, Wireless Networks, Security Information and Event Management (SIEM), Network Analysis, Data Loss Prevention",0,0,Intermediate · Course · 1 - 3 Months
555,Web Development for Beginners,"University of California, Davis"," Responsive Web Design, Color Theory, Version Control, Typography, HTML and CSS, Cascading Style Sheets (CSS), Hypertext Markup Language (HTML), GitHub, Git (Version Control System), Web Design, Web Design and Development, Web Development, Web Content Accessibility Guidelines, Front-End Web Development, Application Deployment, Web Applications, Design Elements And Principles, Animations, Web Content, User Interface (UI) Design",0,0,Beginner · Specialization · 3 - 6 Months
556,Advanced AI and Machine Learning Techniques and Capstone,Microsoft," Generative AI, Artificial Intelligence and Machine Learning (AI/ML), Applied Machine Learning, Data Ethics, Artificial Intelligence, Machine Learning Methods, Scalability, Machine Learning, Distributed Computing, Tensorflow, Deep Learning, MLOps (Machine Learning Operations), Artificial Neural Networks, Ethical Standards And Conduct, Microsoft Azure, Information Privacy",0,0,Intermediate · Course · 1 - 4 Weeks
557,GenAI for Cybersecurity Analysts,Coursera Instructor Network," Cyber Threat Intelligence, Cybersecurity, Penetration Testing, Threat Detection, Security Information and Event Management (SIEM), Incident Response, Generative AI, Data Ethics, Security Testing, Vulnerability Assessments, Prompt Engineering",0,0,Intermediate · Course · 1 - 4 Weeks
558,Introduction to TCP/IP,Yonsei University," TCP/IP, Network Protocols, Open Shortest Path First (OSPF), Network Routing, Cybersecurity, Network Security, General Networking, Intrusion Detection and Prevention, File Transfer Protocol (FTP), Dynamic Host Configuration Protocol (DHCP), Network Architecture, System Configuration, Network Analysis",0,0,Beginner · Course · 1 - 3 Months
559,Harnessing Ollama – Create Local LLMs with Python,Packt," Large Language Modeling, Command-Line Interface, Generative AI, Python Programming, Prompt Engineering, Natural Language Processing, Artificial Intelligence and Machine Learning (AI/ML), Application Development, User Interface (UI), Software Installation, Application Programming Interface (API), System Configuration, System Requirements, Development Environment",0,0,Intermediate · Course · 1 - 3 Months
560,Google UX Design (PT),Google," Adobe XD, User Experience Design, Usability Testing, Figma (Design Software), Responsive Web Design, Wireframing, Information Architecture, User Experience, Prototyping, UI/UX Research, Presentations, Design Reviews, User Story, Storyboarding, Ideation, Mockups, Software Documentation, User Research, User Centered Design, Web Design",0,0,Beginner · Professional Certificate · 3 - 6 Months
561,? Python ???????(?)(Programming for Business Computing in Python (1)),National Taiwan University," Information Systems, Information Management, Business Logic, Data Structures, Transportation Operations, Production Planning, Operations Management, Business Operations, Inventory Control, Logistics, Algorithms, Programming Principles, Computer Programming, Python Programming, Decision Making",0,0,Beginner · Course · 1 - 3 Months
562,Aprende a programar con Python,Universidad Austral," Software Documentation, Object Oriented Design, Unified Modeling Language, Relational Databases, Object-Relational Mapping, Software Design, Test Driven Development (TDD), Database Management, Unit Testing, Object Oriented Programming (OOP), Database Design, SQL, Debugging, Data Structures, Python Programming, JSON, File Management, Computer Programming, Software Installation, Development Environment",0,0,Beginner · Specialization · 3 - 6 Months
563,Desarrollo de aplicaciones mуviles con Android,Universidad Nacional Autуnoma de Mйxico," Android Development, Android Studio, Java, Mobile Development, Object Oriented Programming (OOP), Java Programming, Application Deployment, JSON, Web Services, Mockups, Mobile Development Tools, Restful API, Software Design Patterns, Application Development, Cloud Applications, User Interface (UI) Design, Prototyping, Program Development, Application Lifecycle Management, Instagram",0,0,Intermediate · Specialization · 3 - 6 Months
564,AWS Certified DevOps Engineer - Professional,Packt," Amazon CloudWatch, CI/CD, Application Deployment, Serverless Computing, Application Lifecycle Management, DevOps, Amazon Web Services, AWS CloudFormation, Continuous Integration, AWS Identity and Access Management (IAM), Infrastructure as Code (IaC), Amazon Elastic Compute Cloud, Continuous Delivery, Cloud Development, Containerization, Cloud Applications, Cloud Security, IT Automation, System Monitoring, Event Monitoring",0,0,Advanced · Course · 1 - 3 Months
565,Mobile Development with .NET MAUI,Packt," Mobile Development, Cross Platform Development, .NET Framework, Authentications, User Interface (UI), Application Programming Interface (API), C# (Programming Language), Microsoft Visual Studio, Model View Controller, Development Environment, Data Access, Software Design Patterns, Data Modeling",0,0,Intermediate · Course · 1 - 3 Months
566,Software Defined Networking,The University of Chicago," Software-Defined Networking, Computer Networking, Virtualization, Network Architecture, General Networking, Network Administration, Network Routing, Network Security, Network Protocols, Hardware Architecture, Scalability",0,0,Mixed · Course · 1 - 3 Months
567,Writing Effective Technical Documentation,Board Infinity," Technical Writing, Technical Documentation, Technical Communication, Software Documentation, Technical Design, Software Design Documents, Blogs, Writing and Editing, Collaborative Software, Augmented and Virtual Reality (AR/VR), Content Creation, Writing, Typography, Multimedia, Proofreading, Design Elements And Principles, GitHub, Application Programming Interface (API), Version Control",0,0,Beginner · Course · 1 - 4 Weeks
